CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	56.944	216	61	18	10	197	1388	1599	5.15e-08	55.8
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	58.986	217	60	19	5	197	1572	1783	1.10e-07	54.7
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	57.547	212	59	19	5	197	1768	1967	2.88e-07	53.5
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	54.884	215	60	17	5	194	1670	1872	1.00e-06	52.0
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	56.881	218	63	18	5	197	1486	1697	1.22e-06	51.6
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	56.818	220	66	19	1	197	1699	1912	2.10e-06	50.8
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	54.930	213	59	17	5	194	1545	1743	2.41e-06	50.8
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	56.039	207	58	18	5	194	1639	1829	5.76e-06	49.7
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	55.263	190	56	15	10	194	1382	1547	6.20e-06	49.7
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	59.563	183	49	16	5	170	1842	2016	2.21e-05	47.8
CHOYP_043R.1.5|m.16874	sp|Q06852|SLAP1_CLOTH	58.140	172	52	14	37	197	1382	1544	9.41e-05	46.2
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	52.381	294	80	24	575	816	1351	1636	2.00e-16	88.2
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	58.824	238	59	21	611	816	1424	1654	5.99e-16	86.7
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	58.650	237	61	21	611	816	1467	1697	6.09e-16	86.7
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	55.814	258	60	21	611	816	1706	1961	1.08e-15	85.9
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	58.730	252	56	24	611	816	1553	1802	2.99e-15	84.3
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	57.627	236	59	20	611	816	1792	2016	3.54e-15	84.3
CHOYP_043R.5.5|m.64252	sp|Q06852|SLAP1_CLOTH	55.652	230	69	16	607	816	1524	1740	4.42e-15	84.0
